Well,Active_electrodes,Spikes,Mean_FiringRate,Mean_ISI,Median_ISI,Ratio_median_ISI_over_mean_ISI,Interspike_interval_variance,Coefficient_of_variation_ISI,Partial_Autocorrelaction_Function,Total_number_of_bursts,Average_length_of_bursts,Burst_length_variance,Coefficient_of_variation_burst_length,Mean_interburst_interval,Mean_intra_burst_firing_rate,Mean_spikes_per_burst,MAD_spikes_per_burst,Isolated_spikes,Single_channel_burst_rate,Network_bursts,Index
1,0.6666666666666666,75.125,1.878125,0.5817153931223222,0.0549562499999998,0.1040808735195814,7.183756025575711,5.306691023982141,0.0359453586722549,2.125,1.0801333333333332,0.1059849436507934,0.1917634357711712,14.788971428571427,24.709656528439247,29.8125,6.145833333333334,0.1290858641708922,0.053125,2,17.0
1,0.9166666666666664,77.72727272727273,1.943181818181818,2.129473957814935,0.1821363636363627,0.0965765926784881,23.75098139223249,3.8602233241402657,-0.0661160891244013,1.9090909090909087,1.248432142857143,0.0598882209027778,0.1033699077533225,15.87210238095238,26.717443688251613,35.64285714285714,2.388888888888889,0.1141456612923778,0.0477272727272727,2,18.0
1,0.6666666666666666,73.125,1.828125,0.4905611191787598,0.0584999999999995,0.1116191171998509,5.415276486292585,5.26519630950826,0.0160810875838843,1.875,0.99641875,0.0089717667857141,0.0777700250103257,16.690428571428573,29.108624966888968,32.125,2.5,0.1959133614929894,0.046875,2,19.0
1,0.9166666666666664,58.45454545454545,1.4613636363636362,1.4559460145762253,0.1628090909090908,0.1152576275073859,17.81910790635212,4.385355771354631,-0.0715877606194029,1.4545454545454546,1.1143166666666664,0.0236517003174604,0.1330319959439138,17.024714285714285,25.18897912356875,30.75,6.625,0.1849867685556881,0.0363636363636363,2,20.0
1,0.75,67.66666666666667,1.6916666666666669,0.730799111273281,0.085372222222222,0.1103860400057,7.174218361990871,5.276282974167257,0.0351165702314324,1.8888888888888888,0.9632708333333332,0.0512973920370368,0.2024798532420475,13.788005555555555,27.653741853652438,29.5,6.8125,0.1965410438164428,0.0472222222222222,2,21.0
1,0.9166666666666664,52.90909090909091,1.3227272727272728,1.3510028135198189,0.2538590909090907,0.1293629984584909,13.999470540532634,4.145981793234763,-0.0849528553318603,1.5454545454545454,1.031153125,0.1429101130902779,0.1730147367692081,13.655758333333337,24.65658516945909,27.854166666666668,4.756944444444445,0.2025768205254914,0.0386363636363636,2,22.0
1,0.9166666666666664,61.09090909090909,1.5272727272727271,1.4615247396025255,0.1263818181818181,0.0851078862387425,17.59452132919665,4.1711472265559,-0.085604953598708,1.7272727272727273,0.9167770833333336,0.0876855274537037,0.2030318047816051,13.457511666666669,26.992556827219715,26.77083333333333,5.972222222222222,0.2091005771316851,0.0431818181818181,2,23.0
1,0.9166666666666664,75.63636363636364,1.8909090909090909,2.8012509653499182,1.801790909090908,0.2525625712716421,27.569457579663347,3.901201395661371,0.0320326389924379,2.0,1.034471875,0.087900238521825,0.1949175967715433,16.20825238095238,26.975062747762617,29.65625,6.276041666666667,0.1669148130743525,0.05,2,24.0
1,0.75,71.11111111111111,1.7777777777777777,0.8569170752672636,0.0932333333333338,0.114158844200289,10.355077917455684,5.090786191445858,-0.0423611943354784,1.7777777777777777,1.2114270833333332,0.1973446433796299,0.1839318728893816,13.876233333333335,25.836486202134942,32.10416666666667,6.423611111111111,0.1827432966549125,0.0444444444444444,2,25.0
1,0.75,64.33333333333333,1.6083333333333332,0.813215577969322,0.0712722222222225,0.1045084902320125,9.636106987277826,4.561881133178859,0.0269580515345747,1.7777777777777777,1.2012166666666666,0.1305007779365078,0.1714405546507345,15.900049999999998,25.82927056373483,32.125,2.1666666666666665,0.1501216882548159,0.0444444444444444,2,26.0
1,0.8333333333333334,62.9,1.5725000000000002,1.1085302505791723,0.0803000000000004,0.0901241866554766,13.196698702754633,4.340943294550667,0.0025308327212756,1.8,1.0833395833333337,0.2051183049603171,0.2175274847914601,14.9521,24.277895516702543,27.385416666666664,6.496527777777778,0.1553794985289225,0.045,2,27.0
1,0.75,78.11111111111111,1.9527777777777775,0.940196650936594,0.0670055555555554,0.0795804394580501,15.112503662754888,4.893322055621627,0.0365949023799395,2.555555555555556,0.8572016666666665,0.0503484021174604,0.2187524276563839,17.463340714285714,28.94766745999288,28.0,6.222222222222222,0.1710626689187382,0.0638888888888889,2,28.0
1,0.75,71.0,1.775,0.6653745505492294,0.0879944444444441,0.1125387523623912,7.251882517702811,5.129634919099112,0.0314775404456659,2.111111111111111,0.9170150000000004,0.0272157615142856,0.1625591651174756,14.511989285714284,28.354049070903702,29.854166666666664,6.598611111111111,0.1889128411417014,0.0527777777777777,2,29.0
1,0.8333333333333334,77.3,1.9325,1.5496340468006238,0.1495100000000001,0.0891509478530723,16.806162289126867,4.312751150774095,-0.1035094255054349,2.6,0.8360514880952377,0.0881612497870102,0.323426892466459,14.075669047619048,27.63266609172944,23.571428571428573,7.21655328798186,0.1678507551059097,0.0649999999999999,2,30.0
2,1.0,65.41666666666667,1.635416666666667,1.9054200351589845,0.3960750000000002,0.1933440439705685,11.756490581932171,1.899050719287176,-0.0319245492440058,1.5,1.1257833333333338,0.6483661500000004,0.4039792491247798,10.245986111111112,14.987679304386766,17.916666666666668,11.016666666666666,0.3561333758277729,0.0375,1,31.0
2,1.0,71.16666666666667,1.779166666666666,1.7570330917373036,0.2964916666666659,0.1836248741002134,11.998764053663436,1.9514270254145727,-0.00928392033872,1.9166666666666667,0.6930268518518514,0.2479046452546291,0.3955935657941323,9.07506212121212,18.291338884466946,12.620370370370372,6.004629629629629,0.5170784697511915,0.0479166666666666,1,32.0
2,1.0,71.75,1.79375,1.4944736293798764,0.2031999999999999,0.1557229503690989,10.58700974922019,2.232369093548812,-0.0252761171433369,1.8333333333333333,0.7316232142857142,0.332145317589699,0.449882500663512,11.578508333333334,19.850758638236915,16.952380952380953,10.648809523809524,0.3647542112354198,0.0458333333333333,1,33.0
2,1.0,91.16666666666669,2.2791666666666663,1.2988386950294395,0.2764375000000006,0.1980654392512504,9.67002631126144,2.2322275828793496,0.0961948655234048,2.1666666666666665,0.8590388888888885,0.1641604544206352,0.2281294771221119,16.60260317460318,17.855757861960246,17.159259259259258,9.65753086419753,0.3919063734717182,0.0541666666666666,1,34.0
2,1.0,67.08333333333333,1.677083333333333,1.2860334292060676,0.3458833333333338,0.2224797664671113,8.779237325551028,2.479144970667145,-0.0078140238523852,1.8333333333333333,0.7337326388888886,0.2380670949426807,0.308483251195392,14.013991071428574,19.259175076717128,16.15972222222222,9.949845679012348,0.3125560352203866,0.0458333333333333,2,35.0
2,1.0,88.25,2.2062500000000003,1.255331081784357,0.1665166666666666,0.1456202567906169,8.386416010746792,2.3585858536946223,0.0062967826134546,1.8333333333333333,1.03912619047619,0.2787165850462968,0.3458847558673745,12.15661,19.73331119664147,25.52380952380952,13.841269841269844,0.26815693169548,0.0458333333333333,3,36.0
2,1.0,86.08333333333333,2.152083333333333,0.9899202318058892,0.1771333333333332,0.1700207816830357,5.5928442639135305,2.5272840129539462,0.1349278693536207,2.25,0.842219285714285,0.2733097074837013,0.3456514235483431,13.549922916666668,19.0773698055447,18.06904761904762,9.967006802721093,0.368569856132916,0.05625,3,37.0
2,1.0,87.25,2.1812500000000004,1.1814418827236868,0.1849958333333336,0.1559501184915464,7.53597800511286,2.319131096946797,0.0240839861216692,2.583333333333333,0.8385390740740737,0.1943670149163197,0.3410678657078135,12.764839583333336,17.376547390887268,15.761111111111113,9.46925925925926,0.3353461325958831,0.0645833333333333,2,38.0
2,1.0,65.58333333333333,1.6395833333333334,1.0578175616236354,0.1366374999999999,0.128143263166276,5.999161222756428,2.409888088296006,0.0507413820786194,1.5833333333333333,1.1068874999999998,0.1413347002678571,0.1581218697945306,12.261619047619048,16.89673861940791,22.325,9.225,0.2733358439660985,0.0395833333333333,2,39.0
2,1.0,86.25,2.1562500000000004,1.0604333854157728,0.1723875000000001,0.1571189534521974,6.771626607453892,2.647428569180436,0.0641807054150667,1.75,0.7627303703703705,0.2913573964185181,0.2960054754132025,12.354841666666667,21.816859086265065,22.451851851851853,11.321975308641976,0.4508248128924422,0.04375,2,40.0
2,1.0,84.25,2.10625,1.0462195518011443,0.1704083333333329,0.152076009155464,7.305492009892291,2.6973516305354632,0.0362992733949459,1.9166666666666667,1.201004629629631,0.2304372484821424,0.2663677733654,12.719859523809523,17.44547432828935,27.407407407407405,9.061728395061728,0.2472890494691241,0.0479166666666666,3,41.0
2,1.0,81.58333333333333,2.0395833333333333,1.09756546509623,0.1971208333333326,0.163692322546042,7.742420515516977,2.8097531070775545,0.0362002074540708,2.083333333333333,1.269058333333334,0.3931167989930548,0.2223232087119958,14.986608333333336,18.009393457310885,28.1,1.6944444444444446,0.3455769853179641,0.0520833333333333,2,42.0
2,1.0,67.83333333333333,1.695833333333333,0.9208895831710492,0.1459000000000003,0.1398144787301597,6.296032469359107,2.7863037316016985,0.1413639352913669,1.8333333333333333,0.7609515151515154,0.1697396360317459,0.317670526980784,12.693608571428571,19.63462203127273,17.166666666666664,9.570707070707073,0.362108484592102,0.0458333333333333,2,43.0
2,1.0,83.25,2.0812499999999994,1.1948019054040433,0.1116624999999997,0.1046671493783106,9.3932412940316,2.8423346897636184,0.110631915483294,2.583333333333333,0.6604322943722946,0.1632547134896258,0.2813438355448888,12.401979166666663,19.31246403764841,16.180519480519482,8.876466707895277,0.3734544534304973,0.0645833333333333,3,44.0
2,1.0,62.0,1.5499999999999998,1.207755116836969,0.2633916666666667,0.1505284443310405,8.40641833316099,2.768455643282943,0.0276616792625926,1.8333333333333333,0.7939690476190471,0.1361043898533162,0.2925578657289963,13.6826125,20.91826753692552,18.587301587301585,9.7437641723356,0.241431476143409,0.0458333333333333,2,45.0
2,1.0,71.25,1.78125,1.1334450079051406,0.1235,0.1066293072989438,8.687128557612127,2.9331567485891568,0.0518064704653094,2.1666666666666665,0.6792350000000006,0.1640016177430556,0.3507703022577835,12.246916964285717,20.48194717215329,16.866666666666667,9.277777777777777,0.297028665263112,0.0541666666666666,2,46.0
2,1.0,82.08333333333333,2.052083333333333,1.1511839644325277,0.1159458333333331,0.1049240795600548,9.54529372136516,2.9409685716133573,0.0469061399543098,2.1666666666666665,0.7965383333333337,0.1376115555158727,0.2615696709006559,13.662301190476189,21.666394871435056,21.101666666666667,9.184111111111111,0.3233249082427097,0.0541666666666666,3,47.0
2,1.0,65.16666666666667,1.6291666666666669,1.0282558711938523,0.1963625000000001,0.1572821335820154,7.252454043512247,2.8609201010383534,0.0860080563206134,1.4166666666666667,1.1313555555555557,0.5389132155999998,0.3059324385972217,13.761770000000002,18.4576374568109,23.066666666666663,11.36888888888889,0.3029860498184397,0.0354166666666666,2,48.0
2,1.0,82.25,2.05625,1.3756802379442308,0.1384375000000004,0.1040024720872591,11.78979948953842,2.8194793797398936,0.062924290444906,2.0,1.05152037037037,0.2287390381597221,0.1654865338397277,17.030935416666665,18.173618005047317,26.203703703703702,9.203703703703702,0.2782135802297092,0.0499999999999999,2,49.0
2,1.0,51.75,1.29375,1.6090504871908282,0.2743916666666672,0.1591918026932519,12.439720074412833,2.4125853948246108,0.0758685459956196,1.25,0.8532140000000007,1.0047222722000009,0.6822354059902355,13.4474625,18.457406908318823,17.91,6.3420000000000005,0.3721482204218734,0.03125,1,50.0
2,1.0,78.25,1.95625,1.3229893998932525,0.1441916666666661,0.1028738796706551,12.1057414995953,2.905112826134536,0.0922814732351027,2.1666666666666665,0.977026785714286,0.2393200448256805,0.3711010920693131,17.418658333333333,18.930958101240197,21.318452380952383,11.674461451247163,0.1458331430260157,0.0541666666666666,2,51.0
2,1.0,61.75,1.54375,1.0140672727029303,0.1374083333333332,0.1249235313934489,7.855208075401013,2.961121149611442,0.171306599139651,1.9166666666666667,0.8920530303030304,0.2410502975793653,0.2619081694734325,13.753447142857144,16.795685335896767,16.909090909090907,8.005050505050505,0.332523013885648,0.0479166666666666,2,52.0
2,1.0,53.41666666666666,1.3354166666666665,1.3961761478886192,0.2505125000000006,0.1647947923023473,10.778133547312128,2.4669350524398337,0.1597914182587427,1.75,0.8804016666666664,0.5685580713888868,0.8344555009862661,2.414436363636364,18.65042726074092,16.991666666666667,3.219444444444445,0.3455848296324487,0.04375,1,53.0
2,1.0,66.41666666666667,1.6604166666666664,1.1902323693733494,0.1969208333333333,0.1262373226686937,10.17393391002403,3.109763225952201,0.1559242073424766,2.25,0.7240935606060606,0.1279108361091821,0.238248776419656,19.320646031746037,21.113427508312466,17.125,7.452651515151516,0.2235821701088728,0.05625,2,54.0
2,1.0,68.08333333333333,1.7020833333333334,1.07594368877159,0.1829125,0.1503677712796175,8.079225636161679,2.938384389070581,0.1756128635921493,1.5833333333333333,1.1492455555555554,0.1636772489857139,0.2001635938873278,21.55709642857143,19.481736595110757,23.544444444444444,11.33111111111111,0.1980057450195561,0.0395833333333333,2,55.0
2,1.0,58.0,1.4500000000000004,1.584396549228228,0.1338333333333332,0.0941752957756423,15.707186631054986,2.5184789437710933,0.0681559736042197,1.1666666666666667,1.503912499999999,5.784901829687499,0.6476815638628365,14.624216666666667,16.634432743042474,23.525,6.2625,0.3290977310464415,0.0291666666666666,1,56.0
2,1.0,64.33333333333333,1.6083333333333332,1.325862286275702,0.0939208333333338,0.0722719396048552,12.808639878760692,2.9720723917063627,0.0598777843991761,2.083333333333333,0.8631981818181816,0.2034907513999996,0.3161680858877454,14.864453703703706,20.5583246192094,19.036363636363635,7.734545454545454,0.2128786506765715,0.0520833333333333,1,57.0
2,1.0,68.83333333333333,1.7208333333333332,0.9183621535541048,0.0883791666666665,0.098085364645509,9.364768810057194,3.337855607508573,0.170274662419276,2.083333333333333,0.9141402777777776,0.2016851027469135,0.2174124724382341,20.317244444444444,18.84851692077743,18.847222222222225,7.962962962962963,0.2526449735244108,0.0520833333333333,2,58.0
2,1.0,72.5,1.8125,1.2162471968253237,0.1476833333333337,0.1183743609400594,13.503339189999323,3.0135084545879365,0.1094460468318876,2.25,0.8179444444444431,0.1568239644307271,0.3106673058759032,18.973075000000005,18.240843776223237,17.02222222222222,8.38641975308642,0.1936330864665287,0.05625,2,59.0
2,1.0,47.41666666666666,1.1854166666666666,1.095203831077656,0.1408500000000003,0.1235887307471112,6.759522862606823,2.3386866540000573,0.0798649142780815,1.5833333333333333,0.9356059999999996,0.2948820704000003,0.6816338848587349,2.7764888888888875,18.98417810391457,18.27,3.226,0.2628957932221689,0.0395833333333333,1,60.0
3,1.0,186.25,4.65625,0.8515140940770446,0.0819166666666664,0.1090429464267369,8.85216713850534,4.666815351573288,0.1401946406946652,3.0,1.0979798701298693,0.3909885709524939,0.5036314606441412,15.468313333333336,29.095678118346232,43.38008658008658,32.734438260152544,0.2041240726486648,0.075,2,61.0
3,1.0,143.58333333333334,3.5895833333333336,0.6666134519216811,0.2276291666666665,0.236418551908499,2.387757644647996,3.354020200703257,0.1409759456002927,2.333333333333333,1.184448666666666,1.078873211114444,0.8130468547360212,3.649599285714287,25.039120882985987,44.3825,33.20345833333333,0.2636960867786729,0.0583333333333333,1,62.0
3,1.0,155.75,3.89375,1.0629696130512098,0.1063208333333333,0.1199477909215293,9.243138568344024,3.313419863965366,0.1029652761380585,3.583333333333333,1.078076317722681,0.5131086302415651,0.7359398648274087,5.343689785714286,21.77661789557059,31.95876951331496,19.497051344482472,0.2614316679177092,0.0895833333333333,1,63.0
3,1.0,158.58333333333334,3.9645833333333336,1.033170344450417,0.0878999999999998,0.1044489879285084,10.02773143750417,3.5936321847072104,0.183840866370396,3.5,1.0337552380952384,0.4959620597553852,0.6551437104848112,5.011579829545455,22.004111464541616,31.764999999999997,31.85800793650794,0.2325184611149791,0.0875,1,64.0
3,0.9166666666666664,169.1818181818182,4.229545454545455,0.7243307187608651,0.1272272727272727,0.1458373995108002,5.8923782590411005,3.738075152070908,0.1323599455207352,3.636363636363636,1.0094429473304474,0.7200550599181509,0.8524682615858913,4.231363055555557,25.27324154378737,34.981890331890334,23.67052393654125,0.2807378353443304,0.0909090909090909,1,65.0
3,1.0,150.83333333333334,3.7708333333333335,0.747269914355761,0.1875541666666665,0.1851638821485305,2.634528847685007,2.475288205195149,0.2336174446728844,3.75,1.0221375735930738,0.674613792369409,0.8795811867698758,3.3383256313131318,20.03391272453629,26.771125541125546,23.1559009014074,0.2716102108068937,0.09375,1,66.0
3,0.8333333333333334,123.6,3.09,1.237679564379676,0.9558400000000002,0.6281199354555732,2.197166415898559,1.150754634628263,0.0892145222399966,6.8,0.5994449585921321,0.1368391650769039,0.4008487506195915,3.5868706993007,15.794570814708436,9.277225672877844,3.1675516633874725,0.496662397942511,0.1699999999999999,0,67.0
3,0.8333333333333334,118.7,2.9675,1.4246545302420028,0.8561350000000004,0.5672543394993308,6.053352212663303,1.2452634325529952,-0.0226798289450242,6.0,0.6110268214654285,0.1732536487047747,0.52202676843877,3.2074343750000005,15.367393300312614,9.23219814241486,3.1665257662458823,0.5355759246602433,0.15,0,68.0
3,0.9166666666666664,170.9090909090909,4.272727272727273,0.4970107050613265,0.0873090909090911,0.1929162505933578,1.900506932773151,2.971851080025263,0.1556793751899726,4.0,0.8869105303030306,0.5915718606734959,0.7985184966055939,3.5134127976190475,21.348317773010383,26.41691919191919,23.631101290684622,0.2836962442145976,0.1,1,69.0
3,0.8333333333333334,115.3,2.8825,1.3877930192769408,0.8977600000000006,0.5538759017077635,2.409607631899858,1.273662630316607,0.0476772019833531,6.0,0.6884353728070176,0.1250140352366953,0.436198419916965,4.996932222222223,16.00134067781008,10.820614035087718,4.925097626192675,0.3902756877209621,0.15,0,70.0
3,0.75,135.55555555555554,3.388888888888889,1.1733950004139295,0.7203222222222224,0.5507465657593653,4.093659436560703,1.3362755263590775,0.0865552669918561,6.111111111111111,0.7050197649572644,0.1824236527059362,0.4157056170372386,7.013353006535948,15.333346517968758,10.847934472934474,4.498715133196972,0.5022321198235603,0.1527777777777778,0,71.0
3,0.8333333333333334,124.0,3.1,1.43323104005256,0.9620600000000004,0.5648443506161739,2.9196805800548296,1.1888918232351076,0.0442766278678365,4.9,0.7766364593301438,0.1720878885852452,0.4050428193753383,5.199660222222222,15.50175087069756,12.614194577352473,5.6611332412516,0.4604213006089779,0.1225,0,72.0
3,1.0,166.83333333333334,4.170833333333333,0.8073760698116885,0.1091458333333337,0.1421090042836164,5.170760827395738,3.2084641981927438,0.2273438593692913,4.166666666666667,0.8862640674603174,0.5178308091977054,0.7741687943866394,2.933856558084772,21.54757396670472,27.682936507936507,26.79637503149408,0.2576177019102196,0.1041666666666666,1,73.0
3,0.8333333333333334,112.2,2.805,1.3544027728881909,0.97061,0.6250200034792968,2.627915319387456,1.1287099589702436,0.1573233161725288,6.3,0.6487865508021399,0.2220958001139676,0.6023491572113419,3.3766406785714294,14.315329100660351,9.17079991087344,3.5687285911569298,0.4998719431542993,0.1575,0,74.0
3,0.8333333333333334,116.0,2.9000000000000004,1.4548969267577123,0.6362650000000005,0.5064280740369475,5.04894052585514,1.2511748075442737,0.098951550331805,6.6,0.6283624242424244,0.1200962012059603,0.4652237923635305,4.457948095238095,15.946502392713215,9.319776714513557,3.3731978561744365,0.4557097449569801,0.1649999999999999,0,75.0
3,0.8333333333333334,124.7,3.1175,1.340097841765783,0.8939749999999995,0.5545722263855086,3.681535272144988,1.316114609700126,0.0051303857749116,6.0,0.5679569179894178,0.2922760436327647,0.585260498971853,2.609823242296919,20.391016741455736,10.471560846560848,4.874816284538507,0.5083921012690023,0.15,0,76.0
3,0.8333333333333334,122.1,3.0525,1.3297169772127573,0.945685,0.6234380189199233,2.317215925645629,1.157140250675256,-0.0551667289078265,7.1,0.5462804248366007,0.0892034702932663,0.4418053573848928,4.2002965,15.900236973545017,8.518930905695612,2.812306802459545,0.5290903032678732,0.1775,0,77.0
3,1.0,173.5,4.3375,0.7587929812539383,0.0817208333333326,0.176610824226479,9.61451177696986,3.906236668521776,0.1268207751318208,2.9166666666666665,1.0393368055555554,1.5345735519262569,0.9749982108918352,5.441755952380952,22.65949553547805,35.18105158730159,34.486672099395314,0.2385983551755735,0.0729166666666666,1,78.0
3,0.9166666666666664,113.0909090909091,2.827272727272727,1.9622846719726663,1.553554545454545,0.6319973790338966,4.364417015853623,1.1277979873007278,0.051302667371303,6.090909090909091,0.6098268854881775,0.1139586503036123,0.4357777230620862,6.4155541498316495,16.043457681109004,9.45269355453852,3.488039004639932,0.4980804980288986,0.1522727272727272,0,79.0
3,0.8333333333333334,125.3,3.1325,1.4243464507057424,0.9159100000000006,0.5676535901147458,3.693535066405043,1.2298019554200823,-0.0074853537200078,6.4,0.6380774116664215,0.1645267461383492,0.5210173985368727,3.826458586601308,14.559655123675688,9.168484937834782,3.279779130826858,0.5644124976903367,0.16,0,80.0
3,0.9166666666666664,114.45454545454544,2.8613636363636363,1.6881775074819545,1.2344681818181813,0.5811690674542258,4.5997378116217895,1.318108731114449,-0.0425592540980548,5.363636363636363,0.6796440789473682,0.2795323268801072,0.6412969059537998,7.353160666666668,15.69202453366549,10.398966165413537,4.809405297783933,0.5484939623338886,0.1340909090909091,0,81.0
3,0.9166666666666664,118.8181818181818,2.970454545454545,1.465037389833705,0.8906590909090909,0.5678948357059705,4.266251734492184,1.255578143939827,0.0243910265730413,7.0,0.633759065934066,0.1252634586797402,0.4988273595529536,3.610607210526316,16.194476282782993,9.516703296703296,3.888481906372016,0.3909206918534467,0.175,0,82.0
3,0.9166666666666664,181.63636363636363,4.540909090909091,1.0109497592069083,0.1128999999999995,0.1607383330190562,11.632235327206043,2.370358912979329,0.2051641748567086,5.090909090909091,0.7234190416666667,0.2944501642368798,0.56431532551946,7.040553918779632,32.26864872108341,22.57375,17.54651736111111,0.3533048961925475,0.1272727272727272,1,83.0
3,1.0,105.33333333333331,2.6333333333333337,1.9508955736655225,0.1802291666666671,0.1043783791597244,21.36761240990792,2.972685141572874,0.1150799784344037,3.5,0.6583062962962963,0.1043030196537039,0.4094681514468665,15.660781902356904,23.847688773747745,18.211111111111112,13.619876543209877,0.3048506722773348,0.0875,0,84.0
3,0.8333333333333334,123.9,3.0974999999999997,1.3415749137043145,0.6508249999999994,0.5176819609725174,4.524576230996261,1.2024690220121357,-0.0137258959148421,6.2,0.5391341444270017,0.1458529870306711,0.4678021251496528,5.53288752631579,16.753934126042097,8.649502878074307,3.34588737270056,0.5956573605312503,0.155,0,85.0
